GEOID10,GEOID20,WEIGHT,PAREA
40138142001012,40138142001013,1,1
40138142001013,40138142001012,1,1
40138142001014,40135229011000,1,1
40138142001015,40138142001019,1,1
40138142001016,40138142001018,1,1
40138142001017,40138142001020,1,1
40138142001018,40138142001008,1,1
40138142001019,40138142001015,0.700625103,0.746848268
40138142001019,40138142001022,0.299374897,0.253151732
40138142001020,40138142001015,1,1
40138142001021,40138142001022,1,1
40138142001022,40138142001016,1,1
40138142001023,40138142001017,1,1
40138142001024,40138142001022,1,1
40138142001025,40138142001022,1,1
40138142001026,40138142001025,1,1
40138142001027,40138142001024,1,1
40138142001028,40138142001023,1,1
40138142001029,40138142001021,1,1
40138142002000,40138142002000,1,1
40138142002001,40138113002000,0.044443478,0.047681919
40138142002001,40138142002001,0.955556522,0.952318081
40138142002002,40138142002004,1,1
40138142002003,40138142002005,1,1
40138142002004,40138142002008,1,1
40138142002005,40138142002003,1,1
40138142002006,40138142002007,1,1
40138142002007,40138142002006,1,1
40138142002008,40138142002002,1,1
40138142002009,40138113002000,0.986826515,0.987751371
40138142002009,40138142002001,0.013173485,0.012248629
40138142002010,40138113002006,0.082557915,0.083715317
40138142002010,40138142002009,0.917442085,0.916284683
40138142002011,40138142002010,1,1
40138142002012,40138142002011,1,1
40138142002013,40135229011014,1,1
40138142002014,40138142002012,1,1
40138143001000,40138143002000,1,1
40138143001001,40138143002001,1,1
40138143001002,40138143002002,1,1
40138143001003,40138143002006,1,1
40138143001004,40138143002005,1,1
40138143001005,40138143002004,1,1
40138143001006,40138143002003,1,1
40138143001007,40138143002003,1,1
40138143001008,40138143002003,1,1
40138143001009,40138143002007,1,1
40138143001010,40138143002008,1,1
40138143001011,40138143002009,0.616672342,0.846486186
40138143001011,40138143002010,0.383327658,0.153513814
40138143001012,40138143002012,1,1
40138143001013,40138143002011,1,1
40138143001014,40138143002009,1,1
40138143001015,40138143002013,1,1
40138143001016,40138143002014,1,1
40138143001017,40138143002014,1,1
40138143001018,40138143002014,1,1
40138143001019,40138143002016,1,1
40138143001020,40138143002017,1,1
40138143001021,40138143002014,0.194906372,0.118686375
40138143001021,40138143003001,0.805093628,0.880431006
40138143001021,40138143003011,0,0.00088262
40138143001022,40138143003006,1,1
40138143001023,40138143003003,1,1
40138143001024,40138143003017,1,1
40138143001025,40138143003009,1,1
40138143001026,40138143003004,1,1
40138143001027,40138143003008,1,1
40138143001028,40138143003010,1,1
40138143001029,40138143003002,1,1
40138143001030,40138143003001,1,0.749358684
40138143001030,40138143003011,0,0.250641316
40138143001031,40138143003007,1,1
40138143001032,40138143003005,1,1
40138143001033,40138143002015,1,1
40138143001034,40138143002014,1,1
40138143001035,40138143002018,0.42936929,0.42936929
40138143001035,40138143003000,0.57063071,0.57063071
40138143001036,40138143002018,1,1
40138143001037,40138143003013,0,0.293059126
40138143001037,40138143003014,1,0.706940874
40138143001038,40138143003002,1,0.687390188
40138143001038,40138143003012,0,0.312609812
40138143001039,40138143003008,1,0.653932198
40138143001039,40138143003019,0,0.346067802
40138143001040,40138143003014,1,1
40138143001041,40138143003015,1,1
40138143001042,40138143003016,1,1
40138143001043,40138143003020,1,1
40138143001044,40138143003018,1,1
40138143002000,40138143001000,0.633508633,0.51805569
40138143002000,40138143001001,0.00337936,0.023709648
40138143002000,40138143001002,0.01098292,0.03608497
40138143002000,40138143001003,0,0.071879429
40138143002000,40138143001005,0.352129087,0.350270263
40138143002001,40138143001012,1,1
40138143002002,40138143001000,1,1
40138143002003,40138143001005,1,1
40138143002004,40138143001011,1,1
40138143002005,40138143001007,1,1
40138143002006,40138143001009,1,1
40138143002007,40138143001005,1,1
40138143002008,40138143001014,1,1
40138143002009,40138143001008,1,1
40138143002010,40138143001010,1,1
40138143002011,40138143001006,1,1
40138143002012,40138143001013,1,1
40138143002013,40138143001015,1,1
40138143002014,40138143001016,1,1
40138143002015,40138143001004,1,1
40138143002016,40138143001018,1,1
40138143002017,40138143001019,1,1
40138143002018,40138143001020,1,1
40138143002019,40138143001017,1,1
40138143002020,40138143001021,0.021939674,0.025388138
40138143002020,40138143001022,0.978060326,0.974611862
40138143002021,40138143001021,1,1
40138143002022,40138143001024,1,1
40138143002023,40138143001023,1,1
40138144001000,40138144001000,1,1
40138144001001,40138144001001,1,1
40138144001002,40138144001002,1,1
40138144001003,40138144001003,1,1
40138144001004,40138144001004,1,1
40138144001005,40138144001005,1,1
40138144001006,40138144001006,1,1
40138144001007,40138144001007,1,1
40138144001008,40138144001008,1,1
40138144001009,40138144001009,1,1
40138144001010,40138144001010,1,1
40138144001011,40138144001011,1,1
40138144001012,40138144001012,1,1
40138144001013,40138144001013,1,1
40138144001014,40138144001014,1,1
40138144001015,40138144001015,1,1
40138144001016,40138144001016,1,1
40138144001017,40138144001017,1,1
40138144001018,40138144001018,1,1
40138144001019,40138144001019,1,1
40138144001020,40138144001020,1,1
40138144001021,40138144001021,1,1
40138144002000,40138144002000,1,1
40138144002001,40138144002001,1,1
40138144002002,40138144002003,1,1
40138144002003,40138144002004,1,1
40138144002004,40138144002002,1,1
40138144002005,40138144002005,1,1
40138144002006,40138144002006,1,1
40138144002007,40138144002007,1,1
40138144002008,40138144002009,1,1
40138144002009,40138144002010,1,1
40138144002010,40138144002011,1,1
40138144002011,40138144002012,1,1
40138144002012,40138144002008,1,0.654472131
40138144002012,40138144002014,0,0.345527869
40138144002013,40138144002013,1,1
40138144002014,40138144002015,1,1
40138144002015,40138144002016,1,1
40138144002016,40138144002019,1,1
40138144002017,40138144002018,1,1
40138144002018,40138144002020,1,1
40138144002019,40138144002021,0.630914826,0.671215853
40138144002019,40138144002022,0.223974763,0.134169279
40138144002019,40138144002023,0.14511041,0.194614868
40138144002020,40138144002017,1,1
40138145001000,40138145001000,1,1
40138145001001,40138145001001,1,1
40138145001002,40138145001002,1,1
40138145001003,40138145001003,1,1
40138145001004,40138145001004,1,1
40138145001005,40138145001005,1,1
40138145001006,40138145001006,1,1
40138145001007,40138145001007,1,1
40138145002000,40138145002000,1,1
40138145002001,40138145002001,1,1
40138145002002,40138145002004,1,1
40138145002003,40138145002003,1,1
40138145002004,40138145002002,1,1
40138145002005,40138145002005,1,1
40138145002006,40138145002006,1,1
40138145003000,40138145003000,1,1
40138145003001,40138145003005,1,1
40138145003002,40138145003002,1,1
40138145003003,40138145003006,1,1
40138145003004,40138145003004,1,1
40138145003005,40138145003007,1,1
40138145003006,40138145003001,1,1
40138145003007,40138145003003,1,1
40138145003008,40138145003008,0.074688797,0.04047819
40138145003008,40138145003009,0.925311203,0.95952181
40138145003009,40138145003012,1,1
40138145003010,40138145003013,1,1
40138145003011,40138145003011,1,1
40138145003012,40138145003010,1,1
40138145003013,40138145003014,1,1
40138145003014,40138145003018,1,1
40138145003015,40138145003019,1,1
40138145003016,40138145003015,1,1
40138145003017,40138145003017,1,1
40138145003018,40138145003016,1,1
40138145004000,40138145004000,1,1
40138145004001,40138145004001,1,1
40138145004002,40138145004003,1,1
40138145004003,40138145004002,1,1
40138145004004,40138145004004,1,1
40138145004005,40138145004008,1,1
40138145004006,40138145004006,1,1
40138145004007,40138145004007,1,1
40138145004008,40138145004005,1,1
40138145004009,40138145004009,1,1
40138146001000,40138146001000,1,1
40138146001001,40138146001003,1,1
40138146001002,40138146001001,1,1
40138146001003,40138146001000,1,1
40138146001004,40138146001002,1,1
40138146001005,40138146001005,1,1
40138146001006,40138146001000,0.078504252,0.120208637
40138146001006,40138146001007,0.916344983,0.85371179
40138146001006,40138146001010,0.005150765,0.017022481
40138146001006,40138146001016,0,0.009057092
40138146001007,40138146001007,1,1
40138146001008,40138146001009,1,1
40138146001009,40138146001008,1,1
40138146001010,40138146001010,1,1
40138146001011,40138146001011,1,1
40138146001012,40138146001010,1,1
40138146001013,40138146001010,0.016952621,0.077086308
40138146001013,40138146001013,0.983047379,0.922913692
40138146001014,40138146001012,1,1
40138146001015,40138146001014,1,1
40138146001016,40138146001010,1,1
40138146001017,40138146001010,0.202087536,0.638014713
40138146001017,40138146001015,0.797912464,0.361985287
40138146001018,40138146001010,1,0.119577847
40138146001018,40138146001016,0,0.880422153
40138146001019,40138146001010,0.000206106,0.001001771
40138146001019,40138146001016,0,0.008215417
40138146001019,40138146001017,0,0.007969446
40138146001019,40138146001018,0.999793894,0.982813366
40138146001020,40138146001016,1,1
40138146001021,40138146001000,1,1
40138146001022,40138146001006,1,1
40138146001023,40138146001016,1,1
40138146001024,40138146001016,1,1
40138146001025,40138146001010,1,0.956834532
40138146001025,40138146001016,0,0.043165468
40138146001026,40138146001020,1,1
40138146001027,40138146001004,0.015171929,0.015171929
40138146001027,40138146001021,0.984828071,0.984828071
40138146001028,40138146001018,1,0.527555726
40138146001028,40138146001019,0,0.472444274
40138146001029,40138146001017,1,1
40138146002000,40138146002000,0.754892994,0.754892994
40138146002000,40138151001025,0.069325041,0.069325041
40138146002000,40138151002000,0.174867386,0.174867386
40138146002000,40138151002006,0.000914578,0.000914578
40138146002001,40138146002000,0.78438397,0.78438397
40138146002001,40138151002000,0.054848877,0.054848877
40138146002001,40138151002006,0.160767153,0.160767153
40138146002002,40138146002000,0.827897466,0.827897466
40138146002002,40138151002000,0.033082341,0.033082341
40138146002002,40138151002006,0.112836825,0.112836825
40138146002002,40138151002012,0.026183368,0.026183368
40138146002003,40138146002001,0.760574311,0.427130544
40138146002003,40138146002002,0.133488553,0.479116312
40138146002003,40138146003008,0.105937136,0.093753143
40138146002004,40138146002013,1,1
40138146002005,40138146002014,1,1
40138146002006,40138146002003,1,1
40138146002007,40138146002011,1,1
40138146002008,40138146002003,1,1
40138146002009,40138146002012,1,1
40138146002010,40138146002009,1,1
40138146002011,40138146002008,1,1
40138146002012,40138146002004,1,1
40138146002013,40138146002005,1,1
40138146002014,40138146002010,1,1
40138146002015,40138146002007,1,1
40138146002016,40138146002006,1,1
40138146002017,40138146002015,0,0.279744956
40138146002017,40138146003001,1,0.720255044
40138146002018,40138146003000,1,1
40138146002019,40138146002015,0,0.706140683
40138146002019,40138146002017,1,0.293859317
40138146002020,40138146002016,1,1
40138146002021,40138146002016,0,0.838286191
40138146002021,40138146002017,1,0.161713809
40138146003000,40138146003005,1,1
40138146003001,40138146003006,1,1
40138146003002,40138146003007,1,1
40138146003003,40138146003004,1,1
40138146003004,40138146003002,1,1
40138146003005,40138146003010,1,1
40138146003006,40138146003011,1,1
40138146003007,40138146003012,1,1
40138146003008,40138146003013,1,1
40138146003009,40138146003014,1,1
40138146003010,40138146003009,1,1
40138146003011,40138146003003,1,1
40138147001000,40138147002019,1,1
40138147001001,40138147002023,1,1
40138147001002,40138147002024,1,1
40138147001003,40138147002020,1,1
40138147001004,40138147002021,1,1
40138147001005,40138147002018,1,1
40138147001006,40138147002022,1,1
40138147001007,40138147001000,0,0.150315566
40138147001007,40138147001001,1,0.849684434
40138147001008,40138147001009,1,1
40138147001009,40138147001010,1,1
40138147001010,40138147001016,1,1
40138147001011,40138147001013,1,1
40138147001012,40138147001017,1,1
40138147001013,40138147001011,1,1
40138147001014,40138147001003,1,1
40138147001015,40138147001004,1,1
40138147001016,40138147001005,1,1
40138147001017,40138147001008,1,1
40138147001018,40138147001006,1,1
40138147001019,40138147001002,1,1
40138147001020,40138147001012,1,1
40138147001021,40138147001007,1,1
40138147001022,40138147001015,1,1
40138147001023,40138147001014,1,1
40138147001024,40138147001018,0.780092593,0.950162425
40138147001024,40138147001021,0.115740741,0.027475909
40138147001024,40138147001024,0.104166667,0.022361666
40138147001025,40138147001023,1,1
40138147001026,40138147001019,1,1
40138147001027,40138147001028,1,1
40138147001028,40138147001025,1,1
40138147001029,40138147001027,1,1
40138147001030,40138147001022,1,1
40138147001031,40138147001026,1,1
40138147001032,40138147001020,1,1
40138147001033,40138147001029,1,1
40138147001034,40138147001030,1,1
40138147002000,40138147002000,0.949191695,0.982049066
40138147002000,40138147002019,0.050808305,0.017950934
40138147002001,40138147002004,1,1
40138147002002,40138147002001,1,1
40138147002003,40138147002003,1,1
40138147002004,40138147002002,1,1
40138147002005,40138147002005,1,1
40138147002006,40138147002006,1,1
40138147002007,40138147002007,1,1
40138147002008,40138147002008,1,1
40138147002009,40138147002009,1,1
40138147002010,40138147002010,1,1
40138147002011,40138147002016,1,1
40138147002012,40138147002014,1,1
40138147002013,40138147002013,1,1
40138147002014,40138147002015,1,1
40138147002015,40138147002012,1,1
40138147002016,40138147002011,1,1
40138147002017,40138147002017,1,1
40138147002018,40138147002000,0.928801521,0.974490697
40138147002018,40138147002019,0.071198479,0.025509303
40138147002019,40138147002004,1,1
40138147002020,40138147002003,1,1
40138147002021,40138147002002,1,1
40138147002022,40138147002001,1,1
40138148001000,40138148012000,1,1
40138148001001,40138148012001,1,1
40138148001002,40138148012001,1,1
40138148001003,40138148012003,0,0.162548847
40138148001003,40138148012005,1,0.837451153
40138148001004,40138148012005,1,1
40138148001005,40138148012006,1,1
40138148001006,40138148012007,1,1
40138148001007,40138148012013,1,1
40138148001008,40138148012009,1,1
40138148001009,40138148012010,1,1
40138148001010,40138148012011,1,1
40138148001011,40138148012012,1,1
40138148001012,40138148012027,1,1
40138148001013,40138148012004,0.002276903,0.004167416
40138148001013,40138148012014,0.058062611,0.014651432
40138148001013,40138148012015,0.018144566,0.013513288
40138148001013,40138148012016,0.128372804,0.124452433
40138148001013,40138148012017,0,0.191434074
40138148001013,40138148012022,0,0.049917191
40138148001013,40138148012023,0.070763807,0.042472076
40138148001013,40138148012024,0.052165627,0.01217422
40138148001013,40138148021000,0,0.030933368
40138148001013,40138148021001,0.344518726,0.389309924
40138148001013,40138148021003,0.164208321,0.045356272
40138148001013,40138148021012,0.161486636,0.081618308
40138148001014,40138148021023,1,1
40138148001015,40138148021024,1,1
40138148001016,40138148012004,1,1
40138148001017,40138148021004,1,1
40138148001018,40138148021005,1,1
40138148001019,40138148021019,1,1
40138148001020,40138148021016,1,1
40138148001021,40138148012025,1,1
40138148001022,40138148012026,1,1
40138148001023,40138148021017,1,1
40138148001024,40138148012020,0.706900531,0.706900531
40138148001024,40138148012021,0.293099469,0.293099469
40138148001025,40138148012001,1,1
40138148001026,40138148012008,1,1
40138148001027,40138148012029,1,1
40138148001028,40138148021006,1,1
40138148001029,40138148021015,1,1
40138148001030,40138148021018,1,1
40138148001031,40138148021020,1,1
40138148001032,40138148021002,1,1
40138148001033,40138148012022,0,0.113691932
40138148001033,40138148021000,0,0.073838631
40138148001033,40138148021001,1,0.812469438
40138148001034,40138148012001,0.340269677,0.340269677
40138148001034,40138148012002,0.659730323,0.659730323
40138148001035,40138148012002,0.146589964,0.146589964
40138148001035,40138148012018,0.853410036,0.853410036
40138148001036,40138148021021,1,1
40138148001037,40138148021022,1,1
40138148001038,40138148021006,1,1
40138148001039,40138148021007,1,1
40138148001040,40138148021011,1,1
40138148001041,40138148021010,1,1
40138148001042,40138148021008,1,1
40138148001043,40138148021009,1,1
40138148001044,40138148021013,1,1
40138148001045,40138148021014,1,1
40138148001046,40138148012028,1,1
40138148001047,40138148021001,1,1
40138148001048,40138148012000,0.288461538,0.288461538
40138148001048,40138148012019,0.711538462,0.711538462
40138148002000,40138148011000,1,1
40138148002001,40138148011028,1,1
40138148002002,40138148011032,1,1
40138148002003,40138148011031,1,1
40138148002004,40138148011021,1,1
40138148002005,40138148011024,1,1
40138148002006,40138148011025,1,1
40138148002007,40138148011023,1,1
40138148002008,40138148011030,1,1
40138148002009,40138148011026,1,1
40138148002010,40138148011022,1,1
40138148002011,40138148011027,1,1
40138148002012,40138148011029,1,1
40138148002013,40138148011004,1,1
40138148002014,40138148011001,1,0.884511156
40138148002014,40138148011034,0,0.115488844
40138148002015,40138148011016,1,1
40138148002016,40138148011014,1,1
40138148002017,40138148011015,1,1
40138148002018,40138148011003,1,1
40138148002019,40138148011008,1,1
40138148002020,40138148011002,1,1
40138148002021,40138148011009,1,1
40138148002022,40138148011013,1,1
40138148002023,40138148011007,1,1
40138148002024,40138148011017,1,1
40138148002025,40138148011011,1,1
40138148002026,40138148011005,1,1
40138148002027,40138148011012,1,1
40138148002028,40138148011010,1,1
40138148002029,40138148011001,1,1
40138148002030,40138148011001,1,0.939073781
40138148002030,40138148011033,0,0.048523803
40138148002030,40138148011034,0,0.012402416
40138148002031,40138148011020,1,1
40138148002032,40138148011019,1,1
40138148002033,40138148011006,1,1
40138148002034,40138148011018,1,1
40138148002035,40138148011043,1,1
40138148002036,40138148011036,1,1
40138148002037,40138148011042,1,1
40138148002038,40138148011041,1,1
40138148002039,40138148011037,1,1
40138148002040,40138148011040,1,1
40138148002041,40138148011038,1,1
40138148002042,40138148011039,1,1
40138148002043,40138148011047,1,1
40138148002044,40138148011048,1,1
40138148002045,40138148011049,1,1
40138148002046,40138148011050,1,1
40138148002047,40138148011045,1,1
40138148002048,40138148011046,1,1
40138148002049,40138148011035,1,1
40138148002050,40138148022000,0.324851589,0.324851589
40138148002050,40138148022003,0.675148411,0.675148411
40138148002051,40138148022001,0,0.093471339
40138148002051,40138148022002,1,0.906528661
40138148002052,40138148023000,0,0.19479338
40138148002052,40138148023001,1,0.80520662
40138148002053,40138148023007,1,1
40138148002054,40138148023002,0.690821256,0.761586034
40138148002054,40138148023003,0.149758454,0.119461406
40138148002054,40138148023004,0.15942029,0.11895256
40138148002055,40138148023005,1,1
40138148002056,40138148023006,1,1
40138148002057,40138148023020,1,1
40138148002058,40138148022007,1,1
40138148002059,40138148022005,1,1
40138148002060,40138148022010,1,1
40138148002061,40138148022004,1,1
40138148002062,40138148023015,1,1
40138148002063,40138148023019,1,1
40138148002064,40138148023018,1,1
40138148002065,40138148023015,1,1
40138148002066,40138148023015,1,1
40138148002067,40138148023016,1,1
40138148002068,40138148023015,1,1
40138148002069,40138148023015,1,1
40138148002070,40138148023017,1,1
40138148002071,40138148023025,1,1
40138148002072,40138148022008,1,1
40138148002073,40138148022009,1,1
40138148002074,40138148023008,1,1
40138148002075,40138148023009,1,1
40138148002076,40138148023010,1,1
40138148002077,40138148023011,1,1
40138148002078,40138148023023,1,1
40138148002079,40138148023021,1,1
40138148002080,40138148023022,1,1
40138148002081,40138148022012,1,1
40138148002082,40138148022006,0,0.071498748
40138148002082,40138148022010,0.485282678,0.598363107
40138148002082,40138148022011,0.300594916,0.152830817
40138148002082,40138148022013,0.214122406,0.177307328
40138148002083,40138148022005,1,1
40138148002084,40138148023012,1,1
40138148002085,40138148023013,1,1
40138148002086,40138148023014,0.615062762,0.526522802
40138148002086,40138148023024,0.384937238,0.473477198
40138148002087,40138148011044,1,1
40138149001000,40138149001000,0.184798625,0.358062349
40138149001000,40138149001001,0.395204502,0.307133649
40138149001000,40138149001002,0.173598708,0.19554442
40138149001000,40138149001004,0.246398166,0.139259582
40138149001001,40138149001001,1,1
40138149001002,40138149001003,1,1
40138149001003,40138115001000,0.072794359,0.048417064
40138149001003,40138115001004,0.044524877,0.016898457
40138149001003,40138115001005,0.017769041,0.037433676
40138149001003,40138149001005,0.611141606,0.753306286
40138149001003,40138149001035,0.253203815,0.14229975
40138149001003,40138149001039,0.000566302,0.001644767
40138149001004,40138149001014,1,1
40138149001005,40138149001006,1,1
40138149001006,40138149001010,1,1
40138149001007,40138149001005,1,1
40138149001008,40138149001005,0.006927142,0.004102356
40138149001008,40138149001008,0.993072858,0.995897644
40138149001009,40138149001009,1,1
40138149001010,40138149001036,1,1
40138149001011,40138149001019,1,1
40138149001012,40138149001007,1,1
40138149001013,40138149001013,1,1
40138149001014,40138149001011,0.001041123,0.000519109
40138149001014,40138149001021,0.998958877,0.999480891
40138149001015,40138149001022,1,1
40138149001016,40138149001011,1,1
40138149001017,40138149001012,1,1
40138149001018,40138115001014,0.009897334,0.009897334
40138149001018,40138149001023,0.990102666,0.990102666
40138149001019,40138115001007,0.940070505,0.940070505
40138149001019,40138115001014,0.059929495,0.059929495
40138149001020,40138149001024,1,1
40138149001021,40138149001023,1,1
40138149001022,40138149001020,1,1
40138149001023,40138115001007,0,0.021398708
40138149001023,40138115001008,0,0.022792348
40138149001023,40138149001037,0.125,0.23527176
40138149001023,40138149001038,0.875,0.720537185
40138149001024,40138149001023,1,1
40138149001025,40138115001005,0.121006883,0.090788707
40138149001025,40138149001039,0.878993117,0.909211293
40138149001026,40138115001000,0.107504128,0.149897476
40138149001026,40138115001004,0.854022029,0.679488086
40138149001026,40138115001005,0.038055785,0.168069009
40138149001026,40138149001039,0.000418058,0.002545429
40138149001027,40138115001000,0.275705337,0.286331824
40138149001027,40138149001035,0.724294663,0.635583917
40138149001027,40138149001040,0,0.07808426
40138149001028,40138149001017,1,1
40138149001029,40138149001016,1,1
40138149001030,40138149001015,1,1
40138149001031,40138149001018,1,1
40138149001032,40138149001034,1,1
40138149001033,40138149001040,1,1
40138149001034,40138115001015,0.011492606,0.007022024
40138149001034,40138149001025,0.988507394,0.992977976
40138149001035,40138149001029,1,1
40138149001036,40138149001028,1,1
40138149001037,40138149001030,1,1
40138149001038,40138149001026,1,1
40138149001039,40138149001031,1,1
40138149001040,40138149001027,1,1
40138149001041,40138149001025,1,0.725295712
40138149001041,40138149001032,0,0.274704288
40138149001042,40138149001033,1,1
40138149001043,40138115001015,0.120663617,0.058432567
40138149001043,40138149001025,0.879336383,0.700083079
40138149001043,40138149001033,0,0.241484353
40138149001044,40138115001015,1,1
40138149001045,40138115001015,1,1
40138149002000,40138149002000,1,1
40138149002001,40138149002001,1,1
40138149002002,40138149002001,1,1
40138149002003,40138149002002,0,0.176409058
40138149002003,40138149002009,1,0.823590942
40138149002004,40138149002003,0.956437612,0.93948809
40138149002004,40138149002011,0.043562388,0.06051191
40138149002005,40138149002004,1,1
40138149002006,40138149002021,1,1
40138149002007,40138149002018,1,1
40138149002008,40138149002016,1,1
40138149002009,40138149002016,0.048492588,0.063810799
40138149002009,40138149002017,0.951507412,0.936189201
40138149002010,40138149002011,1,1
40138149002011,40138149002012,1,1
40138149002012,40138149002010,0.918093404,0.862584781
40138149002012,40138149002011,0.081906596,0.137415219
40138149002013,40138149002004,1,0.978440419
40138149002013,40138149002007,0,0.021559581
40138149002014,40138149002004,0.089616886,0.168183523
40138149002014,40138149002005,0.505768397,0.460612878
40138149002014,40138149002013,0.404614717,0.3712036
40138149002015,40138149002006,0.402314903,0.321992283
40138149002015,40138149002014,0.597685097,0.678007717
40138149002016,40138149002015,1,1
40138149002017,40138149002008,1,1
40138149002018,40138149002022,1,1
40138149002019,40138149002020,1,1
40138149002020,40138149002019,1,1
40138149002021,40138149002006,1,1
40138149002022,40138149002006,1,0.024208176
40138149002022,40138149002007,0,0.975791824
40138149002023,40138149002030,1,1
40138149002024,40138149002030,1,1
40138149002025,40138149002008,1,1
40138149002026,40138149002025,1,1
40138149002027,40138149002026,1,1
40138149002028,40138149002033,0.577485054,0.544546211
40138149002028,40138149002034,0.422514946,0.455453789
40138149002029,40138149002033,0.137885208,0.122736663
40138149002029,40138149002034,0.862114792,0.877263337
40138149002030,40138149002027,0.991167068,0.973104294
40138149002030,40138149002035,0.008832932,0.026895706
40138149002031,40138149002026,0.003781126,0.011252423
40138149002031,40138149002028,0.012034222,0.071911494
40138149002031,40138149002032,0.984184652,0.916836083
40138149002032,40138149002028,1,1
40138149002033,40138149002029,1,1
40138149002034,40138149002027,0.297666678,0.120224574
40138149002034,40138149002035,0.702333322,0.879775426
40138150001000,40138150001000,0.358448195,0.539045164
40138150001000,40138150001008,0.641551805,0.460954836
40138150001001,40138150001001,1,1
40138150001002,40138150001007,1,1
40138150001003,40138150001003,1,1
40138150001004,40138150001002,1,1
40138150001005,40138150001005,1,1
40138150001006,40138150001004,1,1
40138150001007,40138150001006,1,1
40138150001008,40138150001009,1,1
40138150001009,40138150001010,1,1
40138150001010,40138150001011,1,1
40138150001011,40138150001012,1,1
40138150001012,40138149002031,1,1
40138150001013,40138150001008,1,1
40138150002000,40138150002000,1,1
40138150002001,40138150002001,1,1
40138150002002,40138150002003,1,1
40138150002003,40138150002002,1,1
40138150002004,40138150002004,1,1
40138150002005,40138150002005,1,1
40138150002006,40138150002006,1,1
40138150002007,40138150002007,1,1
40138150002008,40138150002008,1,1
40138150002009,40138150002009,1,1
40138150002010,40138150002013,1,1
40138150002011,40138150002015,1,1
40138150002012,40138150002014,1,1
40138150002013,40138150002012,1,1
40138150002014,40138150002016,1,1
40138150002015,40138150002018,1,1
40138150002016,40138150002010,1,1
40138150002017,40138150002023,1,1
40138150002018,40138150002011,1,1
40138150002019,40138150002017,1,1
40138150002020,40138150002009,1,1
40138150002021,40138150002019,1,1
40138150002022,40138150002019,1,1
40138150002023,40138150002021,1,1
40138150002024,40138150002020,1,1
40138150002025,40138150002022,1,1
40138150003000,40138150003000,1,1
40138150003001,40138150003001,1,1
40138150003002,40138150003003,1,1
40138150003003,40138150003002,1,1
40138150003004,40138150003004,1,1
40138150003005,40138150003005,1,1
40138150003006,40138150003008,1,1
40138150003007,40138150003007,1,1
40138150003008,40138150003006,1,1
40138150003009,40138150003009,1,1
40138150003010,40138150003010,1,1
40138150003011,40138150003011,1,1
40138150003012,40138150003012,1,1
40138151001000,40138151002001,1,1
40138151001001,40138151003000,0.926075269,0.963377328
40138151001001,40138151003002,0.073924731,0.036622672
40138151001002,40138151003005,1,1
40138151001003,40138151003004,1,1
40138151001004,40138151003001,1,1
40138151001005,40138151003003,1,1
40138151001006,40138151002002,1,1
40138151001007,40138151002003,1,1
40138151001008,40138151002004,1,1
40138151001009,40138151002005,1,1
40138151001010,40138151003006,1,1
40138151001011,40138151003007,1,1
40138151001012,40138151003008,1,1
40138151001013,40138151003009,1,1
40138151001014,40138151002008,1,1
40138151001015,40138151002009,1,1
40138151001016,40138151002007,1,1
40138151001017,40138151002010,1,1
40138151001018,40138151002011,1,1
40138151002000,40138151001000,1,1
40138151002001,40138151001002,1,1
40138151002002,40138151001026,1,1
40138151002003,40138151001005,1,1
40138151002004,40138151001004,1,1
40138151002005,40138151001003,1,1
40138151002006,40138151001003,1,1
40138151002007,40138151001006,1,1
40138151002008,40138151001000,0.033465168,0.246056163
40138151002008,40138151001017,0.966534832,0.753943837
40138151002009,40138151001007,0.988759958,0.992367539
40138151002009,40138151001017,0.011240042,0.004660183
40138151002009,40138151001025,0,0.002972279
40138151002010,40138151001012,1,1
40138151002011,40138151001019,1,1
40138151002012,40138151001011,1,1
40138151002013,40138151001016,1,1
40138151002014,40138151001018,1,1
40138151002015,40138151001020,1,1
40138151002016,40138151001009,1,1
40138151002017,40138151001024,1,1
40138151002018,40138151001022,1,1
40138151002019,40138151001023,1,1
40138151002020,40138151001014,1,1
40138151002021,40138151001012,1,1
40138151002022,40138151001015,1,1
40138151002023,40138151001010,1,1
40138151002024,40138151001019,1,1
40138151002025,40138151001021,1,1
40138151002026,40138151001008,1,1
40138151002027,40138151001013,1,1
40138151002028,40138151001027,1,1
40138151002029,40138151001028,1,1
40138151002030,40138151001029,1,1
40138151002031,40138151001033,1,1
40138151002032,40138151001032,1,1
40138151002033,40138151001031,1,1
40138151002034,40138151001031,1,1
40138151002035,40138151001030,1,1
40138151002036,40138151001030,1,1
40138151002037,40138151001029,1,1
40138151002038,40138151001037,1,1
40138151002039,40138151001038,0.459627329,0.477454169
40138151002039,40138151001039,0.540372671,0.522545831
40138151002040,40138151001001,0.435643564,0.482712156
40138151002040,40138151001040,0.564356436,0.517287844
40138151002041,40138151001041,1,1
40138151002042,40138151001042,1,1
40138151002043,40138151001035,1,1
40138151002044,40138151001033,1,1
40138151002045,40138151001011,1,1
40138151002046,40138151001034,1,1
40138151002047,40138151001027,1,1
40138151002048,40138151001035,1,1
40138151002049,40138151001036,1,1
40138151002050,40138151001016,1,1
40138152001000,40138152012009,0,0.002061503
40138152001000,40138152012020,1,0.776748806
40138152001000,40138152012024,0,0.22118969
