geoid,aland20,awater20,lat20,lon20,name,land_acre
40131170003009.0,4553,0,33.4843147,-112.1108133,Encanto,1.125069065
40131036092003.0,19118,0,33.6208588,-112.1112283,North Mountain,4.72415339
40131032062000.0,23965,0,33.6107412,-111.9441071,Paradise Valley,5.921871325
40136198001008.0,26134,0,33.6460328,-111.9855648,Paradise Valley,6.45784207
40131042264007.0,80845,0,33.6314379,-112.148848,Deer Valley,19.97720373
40131160004003.0,30623,0,33.3985336,-112.0443144,South Mountain,7.567096415
40131067021009.0,35999,0,33.5343905,-112.0892209,Alhambra,8.895532895
40131037021011.0,22855,0,33.5879829,-112.0493731,North Mountain,5.647584775
40131112012009.0,15741,0,33.475351,-111.9723555,Camelback East,3.889679805
40131070022013.0,12495,0,33.5279508,-112.1377173,Alhambra,3.087576975
40131139002019.0,24822,0,33.4477759,-112.0423001,Central City,6.13364031
40131172002042.0,19074,0,33.4179702,-112.0283836,Central City,4.71328077
40131032093017.0,81102,0,33.5889968,-111.9627346,Paradise Valley,20.04070971
40131137022002.0,132629,0,33.4578483,-111.9906275,Camelback East,32.77328905
40131114011013.0,40753,0,33.4754199,-112.0063775,Camelback East,10.07027007
40131104004022.0,17882,0,33.4882174,-112.0967489,Encanto,4.41873161
40136146011002.0,19673,0,33.6745912,-112.1281827,Deer Valley,4.861296665
40131032112030.0,22792,0,33.6119227,-111.9844141,Paradise Valley,5.63201716
40136115004019.0,157206,0,33.7195445,-112.1789555,Deer Valley,38.84638863
40131109011006.0,41911,0,33.4896966,-112.008012,Camelback East,10.35641766
40131167331032.0,960991,0,33.3462316,-112.0404829,Ahwatukee Foothills,237.4656811
40131083022013.0,15308,0,33.4965968,-111.99878,Camelback East,3.78268334
40131035023014.0,29325,0,33.601813,-112.014072,Paradise Valley,7.246354125
40131125192006.0,34404,0,33.46941,-112.2158467,Maryvale,8.50140042
40136100023020.0,10780,0,33.8831138,-112.1526247,Rio Vista,2.6637919
40131035024009.0,45153,0,33.6066586,-112.0258744,Paradise Valley,11.15753207
40131122011006.0,12881,0,33.4795972,-112.1460303,Maryvale,3.182959505
40131033062002.0,11700,0,33.6321157,-112.0232008,Paradise Valley,2.8911285
40131071023003.0,24393,0,33.5148837,-112.1369004,Alhambra,6.027632265
40131032112006.0,30969,0,33.6232346,-111.9827116,Paradise Valley,7.652594745
